,index,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,0,1,2
337,331341,331342,1,35,1,35.0,1,0,2630.0,152.0,172,0,1,0,0
338,341332,341333,1,59,1,41.0,0,1,41736.0,124.0,248,1,1,0,0
339,15054,15055,1,53,1,30.0,1,0,35165.0,26.0,230,0,1,0,0
340,316274,316275,1,24,1,28.0,1,0,53558.0,152.0,209,0,0,1,0
341,213358,213359,0,29,1,37.0,1,0,23372.0,152.0,260,0,0,1,0
342,97326,97327,0,58,1,21.0,0,1,30414.0,124.0,145,0,1,0,0
343,238853,238854,0,41,1,26.0,1,0,29289.0,124.0,134,0,1,0,0
344,294026,294027,1,52,1,41.0,0,1,28312.0,26.0,96,0,1,0,0
345,228394,228395,1,29,1,15.0,0,1,28982.0,152.0,207,0,0,1,0
346,282530,282531,1,47,1,36.0,1,0,33945.0,124.0,270,0,1,0,0
347,64871,64872,1,53,1,28.0,1,0,48145.0,26.0,121,0,1,0,0
348,320996,320997,1,22,1,30.0,0,0,30994.0,152.0,49,0,0,1,0
349,15740,15741,1,28,1,28.0,1,0,48084.0,152.0,221,0,0,1,0
350,240173,240174,1,51,1,30.0,0,1,28784.0,26.0,151,0,0,0,1
351,175778,175779,1,27,1,8.0,1,0,38957.0,152.0,289,0,0,1,0
352,3523,3524,0,22,1,5.0,0,1,26072.0,152.0,113,0,0,1,0
353,356659,356660,1,21,1,48.0,0,1,2630.0,156.0,169,0,0,1,0
354,160014,160015,0,64,1,8.0,0,1,46723.0,152.0,175,0,1,0,0
355,98530,98531,1,46,1,43.0,0,1,2630.0,30.0,137,0,1,0,0
356,53157,53158,0,38,1,18.0,1,0,2630.0,152.0,145,0,1,0,0
357,166838,166839,1,47,1,29.0,0,1,40412.0,124.0,293,0,0,0,1
358,242088,242089,1,68,1,3.0,0,1,2630.0,26.0,217,0,1,0,0
359,279412,279413,1,46,1,28.0,1,0,44674.0,26.0,121,0,1,0,0
360,101906,101907,1,40,1,15.0,0,1,37024.0,124.0,100,0,1,0,0
361,211230,211231,0,56,1,28.0,0,1,37904.0,60.0,278,1,0,0,1
362,260617,260618,0,30,1,41.0,1,0,23280.0,152.0,298,0,0,1,0
363,6516,6517,1,24,1,26.0,1,0,29329.0,124.0,17,0,1,0,0
364,263666,263667,0,24,1,8.0,1,0,33143.0,152.0,54,0,0,1,0
365,119239,119240,0,52,1,46.0,0,1,23877.0,93.0,214,0,1,0,0
366,179042,179043,0,23,1,18.0,0,1,30018.0,152.0,86,0,0,1,0
367,116024,116025,0,71,1,15.0,1,1,42473.0,26.0,150,0,1,0,0
368,252274,252275,1,37,1,3.0,0,1,2630.0,154.0,196,0,1,0,0
369,145729,145730,0,21,1,33.0,1,0,35168.0,152.0,99,0,0,1,0
370,49731,49732,1,38,1,28.0,0,1,2630.0,10.0,209,0,1,0,0
371,234198,234199,0,47,1,28.0,0,1,36957.0,26.0,115,1,1,0,0
372,148921,148922,1,53,1,9.0,0,1,41587.0,124.0,179,0,1,0,0
373,192411,192412,1,27,1,24.0,0,0,2630.0,156.0,132,0,0,1,0
374,274008,274009,1,53,1,28.0,0,1,27610.0,124.0,113,0,1,0,0
375,291382,291383,1,21,1,13.0,0,1,26146.0,160.0,15,0,0,1,0
376,13183,13184,0,34,1,8.0,1,0,28645.0,152.0,64,0,1,0,0
377,265159,265160,0,21,1,25.0,0,0,2630.0,152.0,199,0,0,1,0
378,8878,8879,0,41,1,33.0,0,1,25208.0,154.0,26,0,1,0,0
379,57074,57075,1,55,1,29.0,0,0,17810.0,26.0,201,0,1,0,0
380,379014,379015,0,23,1,32.0,0,1,37509.0,152.0,254,1,0,1,0
381,295194,295195,0,58,1,23.0,0,0,2630.0,157.0,177,0,1,0,0
382,346427,346428,1,55,1,28.0,0,1,38967.0,26.0,248,0,1,0,0
383,117951,117952,1,63,1,37.0,1,0,24043.0,124.0,175,0,1,0,0
384,19991,19992,1,69,1,49.0,0,0,2630.0,1.0,183,0,0,1,0
385,138104,138105,1,65,1,47.0,0,1,39427.0,16.0,35,0,1,0,0
386,15893,15894,0,25,1,12.0,1,0,24827.0,152.0,95,0,0,1,0
387,192934,192935,1,21,1,46.0,0,0,33275.0,156.0,208,0,0,1,0
388,260159,260160,0,66,1,20.0,1,0,2630.0,26.0,294,0,1,0,0
389,278064,278065,1,44,1,28.0,1,0,38729.0,124.0,210,0,1,0,0
390,143101,143102,1,69,1,28.0,0,1,31875.0,124.0,262,0,1,0,0
391,125596,125597,0,44,1,46.0,0,0,26447.0,11.0,231,0,1,0,0
392,249112,249113,0,44,1,28.0,1,0,2630.0,154.0,56,0,1,0,0
393,228277,228278,0,23,1,15.0,1,0,29333.0,152.0,132,0,0,1,0
394,234318,234319,1,65,1,28.0,0,1,27364.0,124.0,58,1,1,0,0
395,73674,73675,0,68,1,28.0,0,1,28962.0,124.0,278,0,1,0,0
396,185880,185881,1,33,1,41.0,0,1,2630.0,124.0,98,0,0,1,0
397,344768,344769,0,53,1,41.0,0,1,53920.0,122.0,168,1,1,0,0
398,182585,182586,0,48,1,8.0,1,0,45402.0,124.0,262,0,1,0,0
399,318556,318557,1,43,1,41.0,0,1,39539.0,122.0,44,0,1,0,0
400,11212,11213,1,28,1,8.0,1,0,41650.0,152.0,184,0,0,1,0
401,328601,328602,1,59,1,46.0,0,1,27883.0,124.0,123,0,1,0,0
402,329873,329874,1,66,1,48.0,1,0,2630.0,26.0,204,0,1,0,0
403,168644,168645,0,63,1,8.0,0,1,47250.0,26.0,297,0,1,0,0
404,174219,174220,0,26,1,47.0,0,1,32608.0,152.0,150,1,0,1,0
405,272838,272839,1,75,1,28.0,0,1,34616.0,26.0,70,0,1,0,0
406,193726,193727,1,22,1,3.0,1,1,24718.0,160.0,293,0,0,1,0
407,287887,287888,0,22,1,45.0,1,0,22700.0,26.0,136,0,0,1,0
408,45209,45210,1,60,1,28.0,1,0,46518.0,124.0,285,0,1,0,0
409,64419,64420,0,51,1,35.0,1,0,46622.0,152.0,241,0,1,0,0
410,110504,110505,0,25,1,33.0,1,0,24999.0,152.0,84,0,0,1,0
411,209660,209661,0,28,1,14.0,0,0,2630.0,1.0,131,0,0,1,0
412,271168,271169,1,21,1,29.0,1,0,25722.0,152.0,227,0,0,1,0
413,78732,78733,1,50,1,43.0,0,1,36226.0,124.0,66,0,1,0,0
414,119625,119626,0,23,1,50.0,1,0,38828.0,152.0,286,0,0,1,0
415,363070,363071,0,21,1,46.0,1,0,24464.0,152.0,201,0,0,1,0
416,268906,268907,0,21,1,33.0,1,0,27916.0,152.0,131,0,0,1,0
417,82297,82298,1,58,1,37.0,1,1,2630.0,26.0,87,0,1,0,0
418,348556,348557,0,24,1,11.0,1,0,31248.0,152.0,25,0,0,1,0
419,303827,303828,0,42,1,28.0,0,1,50760.0,26.0,183,0,1,0,0
420,337839,337840,0,59,1,28.0,1,0,35335.0,124.0,233,0,1,0,0
421,354613,354614,1,44,1,28.0,0,1,39408.0,26.0,125,1,1,0,0
422,253868,253869,1,21,1,47.0,0,1,33427.0,152.0,161,0,0,1,0
423,209880,209881,0,64,1,28.0,0,1,37703.0,154.0,254,0,0,0,1
424,180495,180496,0,29,1,29.0,0,1,25270.0,124.0,114,1,1,0,0
425,356074,356075,0,26,1,16.0,0,0,22937.0,152.0,220,0,0,1,0
426,189398,189399,1,62,1,36.0,0,1,37144.0,26.0,103,0,1,0,0
427,263602,263603,1,25,1,36.0,1,0,28944.0,152.0,238,0,0,1,0
428,19903,19904,1,51,1,28.0,0,1,30815.0,26.0,19,0,1,0,0
429,42648,42649,1,36,1,32.0,0,1,26973.0,26.0,71,0,1,0,0
430,112247,112248,0,21,1,30.0,1,0,33300.0,160.0,211,0,0,1,0
431,247153,247154,0,33,1,4.0,0,1,34879.0,124.0,120,1,1,0,0
432,25401,25402,1,21,1,6.0,1,0,24597.0,152.0,35,0,0,1,0
433,79949,79950,1,39,1,28.0,0,1,30082.0,152.0,33,0,1,0,0
434,36307,36308,1,22,1,30.0,1,0,39032.0,152.0,76,0,0,1,0
435,49381,49382,1,44,1,28.0,0,1,67390.0,125.0,73,1,1,0,0
436,155745,155746,1,41,1,28.0,0,1,50822.0,124.0,224,0,1,0,0
437,234739,234740,1,63,1,28.0,0,1,56223.0,26.0,67,0,0,0,1
438,339433,339434,1,39,1,28.0,0,1,29261.0,26.0,160,0,1,0,0
439,315853,315854,0,61,1,50.0,0,1,23754.0,8.0,88,1,0,0,1
440,93450,93451,1,34,1,10.0,0,1,2630.0,157.0,127,0,1,0,0
441,317415,317416,1,24,1,36.0,1,0,2630.0,152.0,247,0,0,1,0
442,297725,297726,1,24,1,33.0,1,0,39622.0,152.0,222,0,0,1,0
443,211693,211694,1,72,1,28.0,0,1,55655.0,26.0,172,0,1,0,0
444,298019,298020,0,22,1,25.0,0,1,29588.0,152.0,126,0,0,1,0
445,41838,41839,0,40,1,41.0,1,0,35604.0,152.0,157,0,1,0,0
446,189976,189977,0,22,1,46.0,1,0,28810.0,152.0,276,0,0,1,0
447,221368,221369,1,23,1,13.0,0,1,22568.0,152.0,271,0,0,1,0
448,365488,365489,1,59,1,36.0,0,1,27957.0,124.0,49,0,1,0,0
449,340845,340846,0,35,1,26.0,0,0,29565.0,124.0,165,0,1,0,0
450,283653,283654,0,26,1,41.0,0,1,52831.0,152.0,114,0,0,1,0
451,361951,361952,1,24,1,34.0,0,1,23789.0,152.0,176,0,0,1,0
452,143504,143505,1,29,1,41.0,1,0,27123.0,152.0,16,0,0,1,0
453,7511,7512,1,62,1,43.0,1,0,65717.0,105.0,41,0,1,0,0
454,28986,28987,0,36,1,28.0,0,1,22365.0,26.0,298,1,1,0,0
455,226893,226894,0,78,1,28.0,0,1,43585.0,122.0,61,0,0,0,1
456,113909,113910,1,21,1,28.0,0,1,2630.0,156.0,269,0,1,0,0
457,204490,204491,1,36,1,18.0,0,0,2630.0,124.0,39,0,1,0,0
458,245538,245539,1,41,1,30.0,1,0,2630.0,152.0,118,0,1,0,0
459,322120,322121,1,37,1,2.0,0,1,33892.0,124.0,57,1,1,0,0
460,159075,159076,1,22,1,8.0,1,0,31564.0,152.0,183,0,0,1,0
461,163061,163062,1,24,1,6.0,1,0,22813.0,152.0,198,0,0,1,0
462,110146,110147,1,32,1,21.0,1,0,32899.0,152.0,243,0,0,1,0
463,216113,216114,0,29,1,3.0,1,0,37049.0,152.0,229,0,0,1,0
464,158263,158264,1,21,1,3.0,1,1,34090.0,160.0,227,0,0,1,0
465,85194,85195,0,47,1,28.0,1,0,49593.0,122.0,41,0,1,0,0
466,23670,23671,0,42,1,28.0,0,1,27176.0,24.0,73,1,1,0,0
467,308774,308775,1,72,1,46.0,0,0,44230.0,26.0,142,0,1,0,0
468,374069,374070,1,31,1,28.0,0,1,71328.0,26.0,263,1,1,0,0
469,193635,193636,1,21,1,8.0,1,0,41744.0,160.0,269,0,0,1,0
470,312843,312844,0,28,1,6.0,1,0,31919.0,152.0,77,0,0,1,0
471,11967,11968,1,47,1,36.0,0,1,35273.0,26.0,175,0,1,0,0
472,238926,238927,1,53,1,28.0,1,0,37185.0,26.0,254,0,1,0,0
473,48319,48320,0,55,1,38.0,0,1,2630.0,157.0,252,1,1,0,0
474,284857,284858,1,20,1,10.0,0,1,30272.0,160.0,118,0,0,1,0
475,264401,264402,0,25,1,28.0,0,0,33674.0,152.0,234,0,0,1,0
476,124944,124945,1,45,1,28.0,0,1,35096.0,124.0,85,0,1,0,0
477,304076,304077,1,24,1,30.0,1,0,32304.0,152.0,253,0,0,1,0
478,157642,157643,0,21,1,16.0,0,1,34609.0,160.0,290,0,0,1,0
479,370808,370809,1,25,1,13.0,1,0,2630.0,152.0,15,0,0,1,0
480,41853,41854,0,65,1,28.0,0,1,51323.0,26.0,289,0,0,0,1
481,366155,366156,0,20,1,22.0,1,1,31392.0,160.0,41,0,0,1,0
482,101008,101009,1,21,1,8.0,0,1,35792.0,152.0,85,0,0,1,0
483,206068,206069,1,22,1,13.0,0,1,32329.0,152.0,265,0,0,1,0
484,227108,227109,1,27,1,28.0,1,0,41779.0,152.0,181,0,0,1,0
485,169300,169301,0,38,1,3.0,0,1,2630.0,154.0,26,0,1,0,0
486,65334,65335,1,24,1,29.0,1,0,63225.0,152.0,287,0,0,1,0
487,69394,69395,1,55,1,8.0,0,1,35639.0,154.0,76,0,1,0,0
488,67580,67581,1,70,1,28.0,1,0,42253.0,26.0,242,0,1,0,0
489,48506,48507,0,22,1,30.0,1,0,22957.0,152.0,233,0,0,1,0
490,366610,366611,1,29,1,8.0,1,0,30115.0,152.0,65,0,0,1,0
491,46141,46142,1,41,1,29.0,0,0,2630.0,124.0,122,0,1,0,0
492,220942,220943,1,25,1,6.0,1,0,31159.0,152.0,68,0,0,1,0
493,125466,125467,1,64,1,14.0,0,1,43009.0,124.0,114,1,0,0,1
494,249793,249794,0,22,1,41.0,1,0,38539.0,152.0,27,0,0,1,0
495,208387,208388,0,77,1,28.0,0,1,96941.0,124.0,281,0,1,0,0
496,352937,352938,0,20,1,15.0,0,1,31261.0,160.0,148,0,0,1,0
497,373189,373190,0,67,1,28.0,0,1,48130.0,139.0,13,0,0,0,1
498,276387,276388,0,23,1,7.0,1,0,2630.0,160.0,149,0,0,1,0
499,351603,351604,1,47,1,28.0,0,1,46613.0,26.0,54,0,1,0,0
500,208269,208270,1,71,1,8.0,0,0,56666.0,120.0,252,0,1,0,0
501,225927,225928,1,25,1,28.0,1,0,53691.0,152.0,102,0,0,1,0
502,254495,254496,0,20,1,41.0,1,0,31882.0,160.0,276,0,0,1,0
503,364595,364596,1,51,1,28.0,0,1,42423.0,124.0,193,0,1,0,0
504,136116,136117,0,43,1,28.0,0,1,2630.0,124.0,263,1,1,0,0
505,49120,49121,0,23,1,6.0,1,0,20634.0,152.0,59,0,0,1,0
506,114832,114833,0,30,1,32.0,1,0,31847.0,152.0,182,0,0,1,0
507,367335,367336,1,28,1,11.0,1,0,34143.0,152.0,260,0,0,1,0
508,118789,118790,1,44,1,28.0,0,1,2630.0,29.0,165,1,1,0,0
509,25179,25180,1,26,1,2.0,1,0,28405.0,151.0,221,0,0,1,0
510,201270,201271,1,53,1,8.0,1,0,21021.0,156.0,251,0,1,0,0
511,70141,70142,1,47,1,28.0,0,1,57176.0,26.0,131,0,1,0,0
512,52526,52527,1,53,1,15.0,0,1,31359.0,124.0,160,1,1,0,0
513,283048,283049,0,25,1,15.0,0,1,26538.0,152.0,129,0,0,1,0
514,100469,100470,1,62,1,15.0,1,0,37818.0,14.0,256,0,1,0,0
515,253775,253776,1,21,1,8.0,1,0,32332.0,160.0,154,0,0,1,0
516,278853,278854,0,24,1,30.0,1,0,22576.0,152.0,187,0,0,1,0
517,153117,153118,1,34,1,41.0,1,0,41643.0,26.0,63,0,1,0,0
518,281188,281189,1,38,1,28.0,0,1,44889.0,13.0,296,0,0,0,1
519,34403,34404,1,69,1,28.0,0,1,41429.0,26.0,79,0,0,0,1
520,65322,65323,1,65,1,10.0,1,0,23698.0,124.0,42,0,1,0,0
521,73845,73846,0,41,1,29.0,1,1,34212.0,26.0,167,0,1,0,0
522,21750,21751,1,27,1,28.0,0,1,94647.0,124.0,267,0,0,1,0
523,236738,236739,1,43,1,46.0,0,1,30293.0,124.0,272,0,1,0,0
524,41057,41058,1,44,1,28.0,0,1,2630.0,124.0,50,1,1,0,0
525,338822,338823,1,46,1,28.0,0,1,48097.0,124.0,283,1,1,0,0
526,107224,107225,0,21,1,8.0,0,0,54004.0,152.0,38,0,0,1,0
527,225347,225348,0,23,1,9.0,0,1,31043.0,151.0,131,1,0,1,0
528,355226,355227,1,24,1,28.0,0,1,33928.0,26.0,47,0,0,0,1
529,198887,198888,1,24,1,14.0,1,0,34233.0,160.0,195,0,0,1,0
530,202232,202233,1,47,1,8.0,1,0,2630.0,124.0,169,0,1,0,0
531,134388,134389,1,50,1,36.0,1,0,2630.0,26.0,227,0,1,0,0
532,62075,62076,0,32,1,26.0,0,1,39352.0,122.0,111,1,0,1,0
533,204467,204468,0,40,1,49.0,0,1,28278.0,24.0,144,0,1,0,0
534,9652,9653,0,43,1,41.0,0,1,24825.0,124.0,115,0,1,0,0
535,272199,272200,0,30,1,8.0,0,1,34966.0,152.0,168,1,0,1,0
536,81242,81243,0,41,1,11.0,0,1,31446.0,124.0,64,1,1,0,0
537,127282,127283,0,47,1,28.0,0,1,34251.0,26.0,50,0,1,0,0
538,181619,181620,1,22,1,26.0,0,1,2630.0,152.0,268,0,0,1,0
539,220311,220312,0,58,1,50.0,1,0,38245.0,8.0,121,0,1,0,0
540,160513,160514,0,42,1,20.0,0,1,2630.0,26.0,40,0,0,0,1
541,249812,249813,1,36,1,28.0,0,1,44555.0,124.0,171,1,1,0,0
542,143932,143933,1,24,1,7.0,1,0,44377.0,152.0,30,0,0,1,0
543,97009,97010,0,51,1,28.0,1,1,2630.0,157.0,23,0,1,0,0
544,265186,265187,0,25,1,16.0,1,0,23338.0,152.0,136,0,0,1,0
545,20812,20813,1,43,1,38.0,1,0,25484.0,124.0,215,0,1,0,0
546,87447,87448,0,32,1,28.0,0,1,51016.0,152.0,144,0,0,1,0
547,148259,148260,1,64,1,49.0,1,0,40254.0,26.0,181,0,1,0,0
548,370980,370981,0,44,1,28.0,0,1,28770.0,122.0,204,0,1,0,0
549,53209,53210,0,28,1,35.0,1,0,42066.0,152.0,118,0,0,1,0
550,255523,255524,1,30,1,13.0,0,1,28881.0,26.0,244,0,1,0,0
551,186217,186218,0,58,1,28.0,1,0,74512.0,26.0,102,0,1,0,0
552,26058,26059,1,49,1,8.0,0,1,64757.0,124.0,237,0,1,0,0
553,211827,211828,0,50,1,28.0,0,1,46091.0,26.0,299,0,1,0,0
554,224169,224170,1,75,1,8.0,1,0,35495.0,26.0,44,0,1,0,0
555,345943,345944,1,64,1,28.0,0,1,34176.0,25.0,141,0,0,0,1
556,41243,41244,0,22,1,46.0,0,1,33350.0,152.0,282,0,0,1,0
557,315567,315568,0,28,1,41.0,1,0,32849.0,152.0,164,0,0,1,0
558,116574,116575,1,45,1,28.0,0,1,29176.0,26.0,90,1,1,0,0
559,381097,381098,0,38,1,28.0,0,1,52742.0,26.0,165,1,1,0,0
560,177215,177216,1,43,1,28.0,0,1,56805.0,111.0,172,0,1,0,0
561,106052,106053,1,49,1,28.0,0,1,29172.0,124.0,162,0,1,0,0
562,332730,332731,1,24,1,32.0,0,0,32245.0,152.0,91,0,0,1,0
563,244823,244824,0,39,1,28.0,0,1,29982.0,124.0,222,1,1,0,0
564,237225,237226,0,25,1,28.0,0,1,61315.0,155.0,181,0,0,1,0
565,187785,187786,0,25,1,30.0,1,0,29508.0,152.0,281,0,0,1,0
566,248066,248067,0,45,1,33.0,1,0,2630.0,26.0,295,0,1,0,0
567,371240,371241,1,28,1,37.0,1,1,2630.0,160.0,226,0,0,1,0
568,206176,206177,1,50,1,28.0,1,1,53241.0,122.0,120,0,1,0,0
569,29578,29579,1,67,1,28.0,0,1,24761.0,154.0,23,0,1,0,0
570,76796,76797,1,21,1,46.0,1,0,29015.0,160.0,232,0,0,1,0
571,206473,206474,0,80,1,28.0,0,1,2630.0,122.0,120,0,1,0,0
572,341476,341477,0,23,1,46.0,1,0,26712.0,152.0,125,0,0,1,0
573,287131,287132,1,60,1,28.0,1,0,42709.0,26.0,201,0,1,0,0
574,327184,327185,0,27,1,29.0,1,0,21791.0,152.0,299,0,0,1,0
575,341959,341960,1,41,1,50.0,0,1,35668.0,163.0,270,0,0,0,1
576,154455,154456,0,40,1,48.0,0,1,2630.0,26.0,66,0,1,0,0
577,358721,358722,0,23,1,10.0,0,1,24724.0,124.0,215,0,0,1,0
578,244685,244686,0,24,1,15.0,0,1,23765.0,152.0,122,0,0,1,0
579,80200,80201,1,33,1,28.0,0,1,29356.0,124.0,152,0,1,0,0
580,98545,98546,0,69,1,50.0,0,1,37463.0,8.0,223,0,1,0,0
581,170763,170764,1,36,1,35.0,0,1,32207.0,163.0,222,1,1,0,0
582,272532,272533,0,24,1,5.0,1,1,30643.0,152.0,68,0,0,1,0
583,324159,324160,1,25,1,29.0,1,0,33204.0,152.0,77,0,0,1,0
584,28347,28348,1,47,1,24.0,0,1,34763.0,145.0,61,0,1,0,0
585,264479,264480,0,59,1,46.0,1,0,33258.0,152.0,275,0,1,0,0
586,291978,291979,1,43,1,29.0,0,1,2630.0,124.0,90,0,1,0,0
587,331618,331619,1,40,1,3.0,1,0,24847.0,124.0,74,0,1,0,0
588,211087,211088,0,45,1,28.0,0,1,37222.0,124.0,149,0,1,0,0
589,223840,223841,1,29,1,47.0,0,1,25198.0,26.0,131,0,0,1,0
590,188108,188109,1,25,1,14.0,1,0,22963.0,26.0,151,0,0,1,0
591,77439,77440,0,47,1,28.0,0,1,52688.0,124.0,275,0,0,0,1
592,222509,222510,0,24,1,34.0,0,1,15929.0,152.0,100,0,0,1,0
593,32540,32541,0,52,1,48.0,1,0,2630.0,26.0,41,0,1,0,0
594,22304,22305,1,27,1,18.0,1,0,46921.0,152.0,53,0,0,1,0
595,304681,304682,0,36,1,33.0,0,1,32292.0,26.0,128,0,1,0,0
596,245654,245655,0,67,1,28.0,0,1,42781.0,122.0,131,0,1,0,0
597,296130,296131,1,29,1,31.0,0,1,2630.0,157.0,133,1,1,0,0
598,264772,264773,1,64,1,9.0,0,0,35348.0,124.0,252,0,1,0,0
599,262806,262807,1,60,1,28.0,0,1,27979.0,26.0,252,0,0,0,1
600,114715,114716,1,52,1,28.0,1,0,43626.0,26.0,292,0,1,0,0
601,12499,12500,1,29,1,50.0,1,0,24333.0,152.0,67,0,0,1,0
602,370537,370538,1,46,1,28.0,0,0,2630.0,1.0,219,0,0,1,0
603,226622,226623,1,27,1,30.0,0,1,37112.0,152.0,23,0,0,1,0
604,42832,42833,1,52,1,3.0,0,1,48784.0,26.0,287,0,1,0,0
605,292464,292465,0,64,1,28.0,1,0,35621.0,124.0,80,0,1,0,0
606,336818,336819,0,28,1,28.0,1,0,73622.0,152.0,158,0,0,1,0
607,291804,291805,0,23,1,36.0,1,0,42406.0,152.0,30,0,0,1,0
608,72794,72795,1,66,1,28.0,0,1,30591.0,29.0,207,0,1,0,0
609,251606,251607,0,29,1,29.0,0,1,2630.0,156.0,61,0,1,0,0
610,202994,202995,0,42,1,18.0,0,1,35058.0,124.0,251,0,1,0,0
611,244452,244453,1,27,1,15.0,0,1,2630.0,152.0,129,0,0,1,0
612,229435,229436,1,46,1,28.0,0,1,33769.0,26.0,62,1,1,0,0
613,230251,230252,0,49,1,28.0,0,1,34221.0,26.0,96,0,1,0,0
614,318791,318792,1,48,1,28.0,0,1,35359.0,124.0,138,1,1,0,0
615,177191,177192,0,28,1,28.0,1,0,36681.0,152.0,73,0,0,1,0
616,277138,277139,1,46,1,45.0,0,1,24794.0,124.0,29,1,1,0,0
617,20210,20211,0,27,1,7.0,0,1,41634.0,152.0,80,0,0,1,0
618,191825,191826,1,26,1,45.0,1,0,22265.0,152.0,168,0,0,1,0
619,138996,138997,1,23,1,29.0,1,0,30764.0,152.0,281,0,0,1,0
620,285800,285801,0,24,1,46.0,0,1,25222.0,152.0,163,0,0,1,0
621,367516,367517,0,23,1,28.0,0,1,32212.0,152.0,225,1,0,1,0
622,94604,94605,0,22,1,28.0,0,1,2630.0,157.0,123,0,0,1,0
623,53879,53880,0,34,1,29.0,0,1,41008.0,154.0,131,1,1,0,0
624,182431,182432,1,38,1,48.0,0,1,2630.0,26.0,251,0,1,0,0
625,213981,213982,1,23,1,28.0,1,0,29828.0,152.0,182,0,0,1,0
626,278198,278199,0,46,1,8.0,0,1,57443.0,124.0,291,1,1,0,0
627,234145,234146,0,54,1,28.0,1,0,43036.0,13.0,55,0,1,0,0
628,32198,32199,0,44,1,28.0,1,0,25497.0,25.0,241,0,1,0,0
629,373555,373556,0,44,1,28.0,0,1,46777.0,29.0,48,0,1,0,0
630,31747,31748,0,38,1,46.0,0,1,28979.0,163.0,253,0,1,0,0
631,238875,238876,0,23,1,2.0,0,1,22971.0,152.0,167,1,0,1,0
632,94467,94468,1,46,1,48.0,0,1,2630.0,26.0,218,0,1,0,0
633,61174,61175,1,56,1,28.0,1,0,38169.0,26.0,205,0,1,0,0
634,168684,168685,1,42,1,28.0,0,1,29408.0,124.0,169,0,1,0,0
635,28119,28120,1,21,1,6.0,1,0,40139.0,152.0,99,0,0,1,0
636,336513,336514,1,38,1,28.0,0,1,33625.0,124.0,218,0,1,0,0
637,117307,117308,0,24,1,28.0,1,0,51024.0,124.0,148,0,0,1,0
638,2117,2118,1,64,1,22.0,0,1,40116.0,124.0,293,0,1,0,0
639,135163,135164,0,25,1,18.0,0,1,32816.0,152.0,234,0,0,1,0
640,82602,82603,1,21,1,29.0,0,1,2630.0,156.0,188,0,1,0,0
641,69381,69382,1,47,1,28.0,0,1,42470.0,26.0,246,0,1,0,0
642,61797,61798,0,24,1,3.0,1,0,28476.0,152.0,24,0,0,1,0
643,198106,198107,0,70,1,28.0,1,0,52095.0,13.0,243,0,1,0,0
644,313264,313265,1,62,1,26.0,0,1,39085.0,26.0,39,0,0,0,1
645,198888,198889,1,72,1,8.0,1,0,36258.0,19.0,85,0,1,0,0
646,60003,60004,1,66,1,46.0,1,0,24766.0,26.0,209,0,1,0,0
647,44825,44826,0,23,1,15.0,1,0,41717.0,151.0,42,0,0,1,0
648,191945,191946,1,57,1,37.0,0,1,2630.0,122.0,179,0,1,0,0
649,33760,33761,1,39,1,40.0,0,1,22679.0,26.0,206,0,1,0,0
650,349345,349346,0,53,1,28.0,0,1,2630.0,157.0,176,0,1,0,0
651,106121,106122,1,26,1,12.0,1,0,29443.0,26.0,67,0,1,0,0
652,224248,224249,0,24,1,28.0,1,0,44105.0,152.0,93,0,0,1,0
653,169002,169003,1,34,1,11.0,1,0,32324.0,120.0,296,0,1,0,0
654,157681,157682,1,71,1,8.0,0,0,45091.0,26.0,20,0,1,0,0
655,135198,135199,1,46,1,28.0,1,0,37367.0,26.0,210,0,1,0,0
656,343463,343464,1,45,1,28.0,1,0,48015.0,139.0,96,0,1,0,0
657,269237,269238,1,23,1,33.0,1,0,49224.0,152.0,112,0,0,1,0
658,194193,194194,0,21,1,9.0,0,1,2630.0,152.0,45,0,0,1,0
659,88570,88571,1,29,1,41.0,1,0,33253.0,152.0,85,0,0,1,0
660,53431,53432,1,50,1,28.0,0,1,25231.0,124.0,232,0,0,0,1
661,109282,109283,1,22,1,8.0,0,1,63456.0,152.0,145,0,0,1,0
662,111312,111313,0,47,1,28.0,0,0,34766.0,124.0,75,0,1,0,0
663,13031,13032,1,52,1,41.0,1,0,33004.0,124.0,296,0,1,0,0
664,134785,134786,0,25,1,15.0,1,0,44670.0,160.0,149,0,0,1,0
665,350522,350523,1,51,1,28.0,0,1,37212.0,124.0,264,1,1,0,0
666,249015,249016,0,28,1,11.0,1,0,36148.0,152.0,269,0,0,1,0
667,249182,249183,0,50,1,28.0,0,1,37264.0,26.0,12,0,1,0,0
668,49512,49513,1,58,1,8.0,0,1,37449.0,26.0,196,0,1,0,0
669,23637,23638,1,72,1,21.0,1,0,30432.0,124.0,259,0,1,0,0
670,102980,102981,0,52,1,8.0,0,1,46678.0,26.0,207,0,1,0,0
671,169410,169411,0,23,1,18.0,0,1,35839.0,152.0,242,0,0,1,0
672,215820,215821,0,27,1,30.0,1,0,31845.0,152.0,271,0,0,1,0
673,315627,315628,0,24,1,39.0,1,0,25751.0,152.0,281,0,0,1,0
674,326992,326993,1,24,1,15.0,1,0,30196.0,152.0,289,0,0,1,0
675,43090,43091,0,39,1,28.0,0,1,52320.0,124.0,67,0,1,0,0
